CustomerID,Total Orders,Total Revenue,Revenue per Order,Total Shipping Cost,Shipping Cost per Order,First Order,Latest Order,Avg. gap (days),since last order(days),Orders Mon,Orders Tue,Orders Wed,Orders Thurs,Orders Fri,Orders Sat,Orders Sun,Revenue Mon,Revenue Tue,Revenue Wed,Revenue Thurs,Revenue Fri,Revenue Sat,Revenue Sun,Week1 Orders,Week2 Orders,Week3 Orders,Week4 Orders,Week1 Revenue,Week2 Revenue,Week3 Revenue,Week4 Revenue,Orders(12AM-6AM),Orders(6AM-12PM),Orders(12PM-6PM),Orders(6PM-12AM),Revenue(12AM-6AM),Revenue(6AM-12PM),Revenue(12PM-6PM),Revenue(6PM-12AM)
7719,15,"1,517.63",101.18,38.68,2.58,18/02/2014,13/10/2021,186,12,4,3,3,1,3,0,1,437.85,204.65,380.18,85.50,345.50,0.00,63.95,5,3,5,2,373.70,403.89,472.05,267.99,0,4,5,6,0.00,596.99,417.64,503.00
9339,18,"1,352.56",75.14,77.86,4.33,02/07/2020,13/10/2021,26,12,4,3,1,4,1,5,0,290.97,120.38,198.24,229.17,197.24,316.56,0.00,3,7,4,4,160.97,728.64,184.38,278.57,6,0,5,7,279.36,0.00,558.66,514.54
12525,16,"1,129.35",70.58,84.85,5.30,30/08/2020,13/10/2021,26,12,0,1,5,0,6,1,3,0.00,60.99,376.45,0.00,456.94,54.99,179.98,3,4,3,6,329.97,210.96,165.47,422.95,1,7,7,1,65.49,530.94,471.93,60.99
12569,4,"1,126.40",281.60,8.40,2.10,19/07/2014,13/10/2021,661,12,0,0,2,0,1,1,0,0.00,0.00,453.91,0.00,198.49,474.00,0.00,0,1,3,0,0.00,218.91,907.49,0.00,0,2,2,0,0.00,672.49,453.91,0.00
20736,21,824.92,39.28,93.82,4.47,02/10/2020,13/10/2021,18,12,1,2,6,2,1,7,2,92.99,157.49,178.94,64.99,59.99,198.44,72.08,9,7,4,1,422.92,232.04,107.47,62.49,0,5,1,15,0.00,119.95,59.99,644.98
34701,7,581.94,83.13,9.94,1.42,16/04/2014,13/10/2021,391,12,1,0,5,0,0,1,0,200.00,0.00,302.94,0.00,0.00,79.00,0.00,3,1,3,0,318.95,63.99,199.00,0.00,0,2,4,1,0.00,114.00,388.94,79.00
38844,7,536.95,76.71,25.95,3.71,06/10/2014,13/10/2021,366,12,2,1,1,0,2,0,1,264.99,40.99,119.99,0.00,69.99,0.00,40.99,2,1,3,1,110.99,119.99,278.97,27.00,1,0,3,3,42.99,0.00,355.97,137.99
91665,3,256.84,85.61,16.89,5.63,15/11/2014,13/10/2021,841,12,0,0,1,0,0,1,1,0.00,0.00,141.99,0.00,0.00,74.90,39.95,0,2,1,0,0.00,216.89,39.95,0.00,0,0,3,0,0.00,0.00,256.84,0.00
92816,4,253.48,63.37,11.98,3.00,05/12/2014,13/10/2021,626,12,1,0,1,1,1,0,0,85.00,0.00,49.49,33.99,85.00,0.00,0.00,2,1,0,1,118.99,49.49,0.00,85.00,0,2,2,0,0.00,134.49,118.99,0.00
131004,3,175.10,58.37,4.95,1.65,15/07/2014,13/10/2021,882,12,0,1,1,0,0,0,1,0.00,79.95,50.15,0.00,0.00,0.00,45.00,0,2,1,0,0.00,130.10,45.00,0.00,1,0,0,2,50.15,0.00,0.00,124.95
141981,2,158.95,79.48,4.95,2.48,13/07/2014,13/10/2021,"1,325",12,0,0,1,0,0,0,1,0.00,0.00,85.00,0.00,0.00,0.00,73.95,0,2,0,0,0.00,158.95,0.00,0.00,0,0,1,1,0.00,0.00,85.00,73.95
2342,47,"14,309.92",304.47,246.92,5.25,07/12/2018,12/10/2021,22,13,8,13,12,7,3,1,3,"3,051.93","3,342.21","3,220.90","1,785.94","1,078.97",492.99,"1,336.98",9,9,23,6,"4,108.94","3,014.26","5,025.78","2,160.94",11,20,11,5,"2,671.90","6,531.84","3,430.22","1,675.96"
2352,48,"12,237.79",254.95,107.79,2.25,17/04/2016,12/10/2021,42,13,7,12,11,6,3,5,4,"2,041.96","2,358.97","3,453.95","1,147.98",542.98,"1,099.97","1,591.98",6,17,15,10,"1,645.96","2,427.95","5,537.93","2,625.95",1,14,6,27,375.00,"3,768.90","2,121.96","5,971.93"
2400,37,"7,953.91",214.97,195.66,5.29,10/05/2016,12/10/2021,54,13,3,12,7,5,7,1,2,298.97,"2,284.73","1,491.53","1,113.15","1,253.56",453.99,"1,057.98",5,17,7,8,"1,502.56","4,173.09",797.13,"1,481.13",4,8,5,20,807.96,"1,451.53","1,584.16","4,110.26"
2402,60,"7,875.48",131.26,137.08,2.28,03/02/2020,12/10/2021,10,13,13,7,10,9,11,3,7,"1,852.21","1,061.97","1,260.85","1,159.14","1,163.07",302.68,"1,075.56",12,26,11,11,"1,448.94","3,968.47","1,231.40","1,226.67",3,22,30,5,394.18,"3,050.83","3,913.08",517.39
2432,33,"6,911.51",209.44,176.71,5.35,04/06/2014,12/10/2021,81,13,7,3,10,7,3,1,2,"1,677.09",986.37,"2,367.82",827.29,643.97,161.99,246.98,5,12,5,11,873.11,"2,029.64","1,327.60","2,681.16",0,2,16,15,0.00,289.63,"3,334.02","3,287.86"
2447,52,"6,404.57",123.16,113.77,2.19,25/07/2018,12/10/2021,23,13,6,12,4,4,4,13,9,778.96,"1,636.98",473.96,326.78,483.97,"1,684.98","1,018.94",14,9,13,16,"1,443.72","1,470.96","1,836.97","1,652.92",0,9,25,18,0.00,"1,303.95","2,805.13","2,295.49"
2448,34,"6,357.05",186.97,111.79,3.29,28/03/2015,12/10/2021,70,13,8,4,3,5,9,4,1,"1,152.12","1,064.97","1,038.98",548.58,"1,174.42","1,125.98",252.00,10,4,4,16,"2,104.54",656.97,889.97,"2,705.57",0,2,16,16,0.00,591.98,"2,466.39","3,298.68"
2606,51,"4,888.13",95.85,112.83,2.21,25/12/2016,12/10/2021,34,13,9,7,2,11,6,8,8,483.76,"1,070.87",439.99,804.31,472.28,856.72,760.20,8,11,11,21,787.15,810.42,"1,051.15","2,239.41",2,18,13,18,579.85,"1,675.34",818.74,"1,814.20"
2642,20,"4,720.72",236.04,38.92,1.95,05/05/2018,12/10/2021,63,13,4,5,1,4,2,4,0,"1,098.99",880.48,749.00,"1,242.00",194.98,555.27,0.00,6,9,3,2,"1,361.27","1,454.46",746.49,"1,158.50",0,7,12,1,0.00,"1,460.47","2,850.75",409.50
2690,15,"4,385.06",292.34,19.96,1.33,22/09/2019,12/10/2021,50,13,1,2,4,4,1,2,1,229.09,483.99,"1,286.99","1,352.00",103.99,534.00,395.00,1,3,7,4,407.00,807.99,"2,156.98","1,013.09",0,5,5,5,0.00,"1,782.00","1,403.99","1,199.07"
2695,50,"4,370.23",87.40,220.53,4.41,14/08/2015,12/10/2021,45,13,2,10,9,5,6,10,8,210.98,850.62,839.51,503.97,385.91,819.90,759.34,10,13,10,17,781.91,"1,080.86",990.61,"1,516.85",9,6,15,20,881.02,587.55,"1,065.33","1,836.33"
2753,14,"4,171.91",297.99,41.91,2.99,29/07/2016,12/10/2021,136,13,3,5,3,0,1,1,1,"1,386.98","1,135.98",688.97,0.00,254.99,255.99,449.00,0,8,3,3,0.00,"2,173.97","1,363.97",633.97,1,6,5,2,800.99,"1,998.99",971.95,399.98
2898,40,"3,788.45",94.71,218.45,5.46,22/04/2014,12/10/2021,68,13,7,8,7,8,3,2,5,729.43,792.83,825.94,802.52,220.38,107.94,309.41,5,8,16,11,431.36,819.14,"1,720.96",816.99,1,11,18,10,74.90,"1,118.64","1,911.80",683.11
3055,21,"3,426.39",163.16,87.84,4.18,21/06/2020,12/10/2021,23,13,0,6,3,3,7,0,2,0.00,651.10,652.17,454.97,946.17,0.00,721.98,2,3,11,5,407.98,278.73,"2,231.51",508.17,0,7,9,5,0.00,748.95,"2,307.27",370.17
3139,27,"3,287.59",121.76,60.89,2.26,29/08/2016,12/10/2021,69,13,3,5,0,0,9,6,4,262.09,622.23,0.00,0.00,"1,053.07",685.67,664.53,7,7,4,9,761.99,885.10,465.17,"1,175.33",0,5,14,8,0.00,696.86,"1,531.49","1,059.24"
3241,22,"3,140.89",142.77,105.19,4.78,31/05/2020,12/10/2021,23,13,1,2,6,6,2,4,1,105.51,296.13,833.36,"1,332.94",221.98,226.98,123.99,11,7,1,3,"1,603.72",959.21,180.99,396.97,1,3,9,9,142.14,358.69,"1,148.13","1,491.93"
3286,19,"3,080.56",162.13,27.96,1.47,22/08/2015,12/10/2021,118,13,3,6,1,0,2,4,3,426.00,"1,337.08",50.00,0.00,291.00,532.49,443.99,4,8,4,3,850.59,"1,208.49",447.00,574.48,2,5,9,3,143.59,810.97,"1,560.00",566.00
3299,39,"3,071.38",78.75,70.88,1.82,31/01/2016,12/10/2021,53,13,5,8,7,4,7,3,5,582.48,698.57,636.39,235.98,170.98,392.00,354.98,12,9,6,12,869.08,"1,060.35",326.98,814.97,3,15,18,3,157.00,"1,117.96","1,536.94",259.48
3378,24,"2,980.84",124.20,84.84,3.54,17/02/2019,12/10/2021,40,13,2,5,2,3,7,2,3,327.99,900.96,228.98,203.97,808.98,110.98,398.98,4,4,11,5,474.97,432.96,"1,351.94",720.97,3,5,14,2,846.00,537.95,"1,479.91",116.98
3535,45,"2,809.12",62.42,143.72,3.19,29/05/2020,12/10/2021,11,13,3,8,8,7,13,4,2,193.98,666.96,548.94,411.17,658.93,229.16,99.98,7,10,10,18,401.96,909.94,498.34,998.88,8,23,11,3,492.96,"1,678.05",539.12,98.99
3722,17,"2,663.02",156.65,74.87,4.40,23/01/2017,12/10/2021,101,13,6,1,3,3,2,0,2,695.02,135.99,471.98,664.87,447.18,0.00,247.98,0,3,10,4,0.00,718.97,"1,355.08",588.97,1,0,9,7,354.99,0.00,"1,182.19","1,125.84"
3761,18,"2,636.48",146.47,73.88,4.10,14/11/2020,12/10/2021,18,13,1,8,1,5,2,1,0,155.99,"1,115.05",64.49,621.97,520.99,157.99,0.00,1,7,7,3,139.99,950.05,"1,375.96",170.48,3,5,6,4,486.98,532.08,"1,012.46",604.96
4227,28,"2,382.62",85.09,111.82,3.99,03/11/2020,12/10/2021,12,13,3,4,7,3,4,2,5,216.57,595.97,443.05,223.99,303.99,179.09,419.96,7,8,4,9,652.05,805.04,259.47,666.06,1,10,16,1,74.99,764.63,"1,324.00",219.00
4806,26,"2,128.19",81.85,110.79,4.26,04/12/2020,12/10/2021,12,13,1,7,2,5,5,3,3,49.99,621.34,252.19,351.97,414.55,311.18,126.97,7,8,7,4,407.94,624.35,683.74,412.16,3,5,13,5,309.78,515.15,989.51,313.75
4830,31,"2,118.33",68.33,90.63,2.92,13/01/2021,12/10/2021,9,13,2,1,3,10,6,4,5,138.88,92.49,249.47,641.77,399.27,242.48,353.97,8,12,2,9,480.58,799.63,235.98,602.14,5,10,10,6,295.47,971.74,539.15,311.97
5000,20,"2,059.73",102.99,72.93,3.65,19/01/2021,12/10/2021,13,13,3,8,1,0,3,1,4,159.09,959.50,92.99,0.00,269.98,308.49,269.68,3,5,11,1,510.03,793.96,662.75,92.99,0,4,3,13,0.00,505.47,341.53,"1,212.73"
5243,29,"1,988.67",68.57,125.77,4.34,18/11/2017,12/10/2021,49,13,1,6,2,4,8,4,4,45.99,504.96,129.99,235.76,545.44,211.97,314.56,5,11,10,3,337.96,828.41,667.93,154.37,3,8,3,15,211.98,540.45,157.17,"1,079.07"
5749,19,"1,858.31",97.81,107.81,5.67,24/06/2018,12/10/2021,63,13,1,2,1,3,7,0,5,70.99,199.98,150.49,402.47,623.93,0.00,410.45,2,7,6,4,309.98,653.43,493.94,400.96,8,0,7,4,718.92,0.00,733.93,405.46
6648,20,"1,680.08",84.00,97.80,4.89,02/04/2017,12/10/2021,83,13,2,7,2,2,4,2,1,48.48,575.13,176.58,211.18,344.26,208.98,115.47,4,5,9,2,296.04,441.35,741.61,201.08,1,3,9,7,50.99,285.97,741.11,602.01
7119,13,"1,607.62",123.66,74.87,5.76,14/08/2020,12/10/2021,33,13,3,2,1,3,1,2,1,331.97,329.63,176.99,345.82,53.24,247.98,121.99,1,3,4,5,60.99,443.87,418.81,683.95,2,3,4,4,370.63,321.97,557.96,357.06
7873,17,"1,501.36",88.32,71.86,4.23,27/10/2020,12/10/2021,21,13,0,3,1,3,4,5,1,0.00,379.08,94.99,266.58,311.07,395.65,53.99,3,4,5,5,293.98,424.18,446.15,337.05,6,3,2,6,476.24,229.57,142.09,653.46
9103,17,"1,372.66",80.74,80.86,4.76,23/05/2019,12/10/2021,51,13,3,1,2,4,3,1,3,68.58,59.09,216.98,312.07,334.98,81.99,298.97,4,3,6,4,285.06,307.07,503.56,276.97,0,3,7,7,0.00,68.58,687.14,616.94
9631,15,"1,327.15",88.48,62.84,4.19,01/12/2014,12/10/2021,167,13,3,3,3,0,5,0,1,227.99,255.67,281.33,0.00,457.16,0.00,105.00,3,4,3,5,222.89,469.06,202.34,432.86,1,5,6,3,79.99,412.67,557.26,277.23
10602,12,"1,253.92",104.49,22.92,1.91,18/07/2014,12/10/2021,220,13,2,4,2,1,3,0,0,242.99,477.19,211.80,92.99,228.95,0.00,0.00,2,3,5,2,191.99,391.20,437.73,233.00,0,7,5,0,0.00,762.05,491.87,0.00
10823,18,"1,237.15",68.73,87.85,4.88,26/06/2020,12/10/2021,26,13,1,4,8,2,2,1,0,42.09,287.96,592.04,75.99,195.08,43.99,0.00,3,6,5,4,237.07,303.06,327.06,369.96,1,5,9,3,35.00,203.06,669.11,329.98
16595,7,949.47,135.64,15.97,2.28,10/10/2014,12/10/2021,366,13,1,2,0,1,3,0,0,120.19,174.00,0.00,212.09,443.19,0.00,0.00,0,3,1,3,0.00,473.00,120.19,356.28,0,2,1,4,0.00,144.19,212.09,593.19
62273,6,368.77,61.46,21.92,3.65,16/11/2014,12/10/2021,420,13,0,1,3,1,0,0,1,0.00,12.75,249.08,101.99,0.00,0.00,4.95,1,3,1,1,53.10,249.73,4.95,60.99,0,4,1,1,0.00,261.83,101.99,4.95
122674,2,187.44,93.72,9.94,4.97,28/11/2014,12/10/2021,"1,255",13,0,1,0,0,1,0,0,0.00,89.99,0.00,0.00,97.45,0.00,0.00,0,1,0,1,0.00,89.99,0.00,97.45,0,2,0,0,0.00,187.44,0.00,0.00
125360,2,182.60,91.30,4.95,2.48,05/12/2014,12/10/2021,"1,252",13,0,1,0,0,1,0,0,0.00,97.75,0.00,0.00,84.85,0.00,0.00,1,1,0,0,84.85,97.75,0.00,0.00,0,1,1,0,0.00,97.75,84.85,0.00
148645,3,149.88,49.96,15.93,5.31,28/11/2014,12/10/2021,837,13,0,2,0,0,1,0,0,0.00,94.98,0.00,0.00,54.90,0.00,0.00,0,2,0,1,0.00,94.98,0.00,54.90,0,0,0,3,0.00,0.00,0.00,149.88
2347,50,"13,180.85",263.62,133.75,2.68,14/05/2019,11/10/2021,18,14,10,9,4,10,9,3,5,"3,711.72",712.46,430.07,"1,102.20","2,175.45","4,642.97",405.98,20,12,7,11,"3,563.43","2,543.79","1,762.94","5,310.69",11,21,14,4,"1,978.21","4,014.39","4,688.77","2,499.48"
2474,41,"5,996.21",146.25,47.91,1.17,15/07/2020,11/10/2021,11,14,9,9,4,3,6,5,5,990.25,"1,663.39","1,287.77",368.99,438.69,531.34,715.78,10,8,9,14,"1,133.23","1,666.38","1,142.56","2,054.04",5,13,8,15,601.89,"1,890.34","1,852.97","1,651.01"
2510,24,"5,560.69",231.70,123.69,5.15,10/04/2017,11/10/2021,69,14,4,5,2,9,3,1,0,930.96,843.95,271.98,"2,269.92","1,200.99",42.89,0.00,5,5,6,8,"1,009.87",745.95,"1,359.94","2,444.93",1,10,10,3,93.99,"2,602.92","1,785.81","1,077.97"
2527,20,"5,372.93",268.65,41.93,2.10,30/01/2016,11/10/2021,104,14,3,7,4,3,2,1,0,445.00,"1,210.96","1,740.99",964.99,860.99,150.00,0.00,3,4,11,2,"1,494.99",560.00,"2,804.94",513.00,2,4,8,6,265.99,"1,752.99","1,200.97","2,152.98"
2692,21,"4,383.45",208.74,76.85,3.66,27/11/2019,11/10/2021,33,14,2,0,8,1,3,4,3,365.50,0.00,"1,754.74",295.00,593.67,702.97,671.57,4,4,5,8,829.56,864.98,"1,069.15","1,619.76",1,6,6,8,276.99,"1,727.05",811.16,"1,568.25"
2707,19,"4,325.45",227.66,95.85,5.04,16/09/2018,11/10/2021,59,14,3,2,4,3,4,1,2,"1,106.98",256.98,"1,262.47",344.97,413.07,550.00,390.98,2,5,5,7,471.98,"1,374.57",919.97,"1,558.93",0,8,5,6,0.00,"1,217.03","1,890.48","1,217.94"
2731,12,"4,235.91",352.99,49.91,4.16,21/05/2017,11/10/2021,134,14,3,0,0,1,2,1,5,793.97,0.00,0.00,850.00,281.48,589.99,"1,720.47",0,3,7,2,0.00,"1,846.99","2,107.44",281.48,0,4,5,3,0.00,622.47,"1,800.46","1,812.98"
2815,35,"3,960.29",113.15,83.84,2.40,29/11/2020,11/10/2021,9,14,2,3,6,1,7,8,8,345.99,250.25,295.98,284.19,751.95,861.97,"1,169.96",7,4,13,11,649.08,549.98,"1,148.07","1,613.16",3,6,17,9,376.99,"1,048.47","1,623.38",911.45
2840,24,"3,887.22",161.97,64.87,2.70,16/10/2018,11/10/2021,45,14,5,1,4,4,4,0,6,667.53,205.99,578.39,656.18,"1,189.76",0.00,589.37,3,14,3,4,749.37,"1,619.30",520.17,998.38,0,3,7,14,0.00,568.98,890.56,"2,427.68"
2862,59,"3,844.97",65.17,406.87,6.90,04/02/2018,11/10/2021,23,14,10,9,10,16,7,3,4,514.98,494.01,513.90,"1,267.22",706.93,90.97,256.96,15,20,14,10,981.73,"1,201.98","1,014.86",646.40,4,24,22,9,215.46,"1,879.86","1,354.74",394.91
2911,32,"3,766.54",117.70,27.99,0.87,30/07/2015,11/10/2021,71,14,2,6,8,8,3,3,2,320.80,710.00,756.00,858.10,480.19,343.25,298.20,5,4,13,10,743.05,384.75,"1,472.39","1,166.35",0,3,16,13,0.00,217.75,"2,163.54","1,385.25"
2958,21,"3,633.45",173.02,24.95,1.19,24/09/2020,11/10/2021,18,14,12,0,0,2,3,1,3,"1,577.60",0.00,0.00,817.98,735.58,205.00,297.29,3,13,4,1,576.38,"1,944.99",487.09,624.99,0,7,10,4,0.00,"1,071.14","1,168.75","1,393.56"
2992,7,"3,572.96",510.42,25.96,3.71,11/12/2019,11/10/2021,96,14,3,1,1,0,1,1,0,768.98,235.00,"1,965.00",0.00,370.99,232.99,0.00,1,4,0,2,370.99,"2,733.98",0.00,467.99,0,0,4,3,0.00,0.00,"1,070.98","2,501.98"
3056,20,"3,423.78",171.19,63.89,3.19,26/07/2020,11/10/2021,22,14,2,4,1,0,2,6,5,453.65,342.01,128.99,0.00,246.98,901.19,"1,350.96",2,7,5,6,212.59,"1,545.10",695.09,971.00,0,8,6,6,0.00,"1,299.06",819.26,"1,305.46"
3078,31,"3,391.92",109.42,121.77,3.93,27/11/2017,11/10/2021,46,14,4,3,2,7,8,3,4,270.98,513.98,137.99,734.94,"1,212.94",223.97,297.12,9,8,6,8,"1,240.95",831.08,443.96,875.93,2,13,8,8,104.99,"1,508.05","1,090.95",687.93
3193,14,"3,215.94",229.71,33.94,2.42,19/04/2020,11/10/2021,39,14,2,2,2,0,2,3,3,435.00,460.99,245.98,0.00,542.00,743.98,787.99,4,3,5,2,861.98,640.00,"1,226.97",486.99,0,7,1,6,0.00,"1,325.95",356.99,"1,533.00"
3233,40,"3,152.79",78.82,117.79,2.94,25/08/2020,11/10/2021,10,14,8,2,6,5,11,6,2,400.66,371.08,538.99,497.96,817.15,324.97,201.98,11,15,10,4,772.86,"1,298.91",677.94,403.08,8,23,8,1,938.06,"1,411.78",748.96,53.99
3292,4,"3,074.98",768.75,14.98,3.75,27/09/2021,11/10/2021,4,14,3,0,1,0,0,0,0,"2,113.99",0.00,960.99,0.00,0.00,0.00,0.00,1,1,0,2,960.99,"1,157.99",0.00,956.00,0,0,3,1,0.00,0.00,"2,113.99",960.99
3317,15,"3,042.22",202.81,25.97,1.73,09/12/2017,11/10/2021,93,14,4,1,2,2,1,3,2,473.23,111.00,887.00,890.99,19.00,456.00,205.00,5,5,2,3,521.00,601.24,"1,552.00",367.98,0,7,8,0,0.00,"1,979.99","1,062.23",0.00
3425,26,"2,929.34",112.67,82.84,3.19,29/10/2020,11/10/2021,13,14,5,3,4,8,1,3,2,679.26,270.08,298.99,637.63,263.10,420.28,360.00,7,9,3,7,848.35,474.54,711.20,895.25,4,4,12,6,298.99,426.17,"1,301.92",902.26
3612,29,"2,757.96",95.10,75.86,2.62,12/12/2018,11/10/2021,36,14,4,3,6,5,1,6,4,450.99,91.89,551.47,395.07,117.00,687.86,463.68,8,8,0,13,691.66,"1,067.76",0.00,998.54,0,6,4,19,0.00,949.46,595.98,"1,212.52"
3817,25,"2,602.49",104.10,81.84,3.27,09/01/2021,11/10/2021,11,14,3,6,3,2,2,3,6,235.43,530.96,319.38,195.19,281.18,312.18,728.17,6,7,5,7,343.36,"1,021.22",461.36,776.55,1,8,12,4,157.25,930.34,"1,178.72",336.18
3862,35,"2,578.74",73.68,169.67,4.85,29/07/2020,11/10/2021,13,14,8,3,4,7,3,3,7,467.14,190.97,291.32,390.93,401.37,426.17,410.84,6,9,10,10,314.55,459.96,844.37,959.86,0,10,10,15,0.00,726.13,775.96,"1,076.65"
3927,19,"2,541.07",133.74,83.87,4.41,30/11/2020,11/10/2021,17,14,5,3,3,2,3,0,3,512.98,303.98,585.98,298.08,540.98,0.00,299.07,4,6,5,4,762.07,482.05,851.97,444.98,2,8,3,6,364.99,927.04,288.99,960.05
4038,37,"2,479.64",67.02,79.80,2.16,28/03/2017,11/10/2021,45,14,8,10,4,6,1,4,4,497.52,584.58,316.88,291.79,81.29,322.69,384.89,8,9,7,13,464.73,470.96,336.68,"1,207.27",0,13,11,13,0.00,"1,173.15",538.99,767.50
4235,19,"2,378.04",125.16,83.84,4.41,24/06/2018,11/10/2021,63,14,3,3,0,3,2,4,4,302.97,281.00,0.00,351.07,269.98,473.96,699.06,5,2,8,4,433.98,147.98,"1,047.12",748.96,1,4,2,12,248.99,654.96,261.18,"1,212.91"
4283,44,"2,357.57",53.58,150.42,3.42,22/10/2019,11/10/2021,16,14,4,10,9,3,10,6,2,189.47,574.03,411.74,131.23,563.65,414.87,72.58,8,11,13,12,414.15,597.73,699.71,645.98,2,24,12,6,88.99,"1,365.82",634.89,267.87
4452,23,"2,269.26",98.66,71.86,3.12,17/07/2019,11/10/2021,36,14,4,4,5,4,0,2,4,494.63,531.17,398.92,228.08,0.00,252.98,363.48,4,7,7,5,389.68,912.62,539.41,427.55,6,4,10,3,522.23,421.16,939.69,386.18
4458,27,"2,267.37",83.98,74.37,2.75,13/11/2020,11/10/2021,12,14,1,6,3,0,3,6,8,229.09,247.38,676.68,0.00,291.37,257.08,565.77,4,4,2,17,203.39,549.27,118.09,"1,396.62",3,6,10,8,143.99,557.27,"1,129.34",436.77
4476,23,"2,259.80",98.25,105.80,4.60,07/01/2020,11/10/2021,28,14,8,2,4,2,4,1,2,911.93,292.98,459.96,154.98,225.97,33.99,179.99,2,6,10,5,162.98,549.95,951.91,594.96,0,9,13,1,0.00,817.92,"1,391.89",49.99
4618,25,"2,196.48",87.86,120.78,4.83,31/12/2020,11/10/2021,11,14,6,2,3,8,2,4,0,698.35,149.18,220.17,827.44,113.38,187.96,0.00,5,10,2,8,315.15,"1,006.72",220.98,653.63,3,15,3,4,222.37,"1,383.27",284.97,305.87
5119,24,"2,020.53",84.19,87.83,3.66,27/03/2019,11/10/2021,39,14,8,2,6,3,2,1,2,678.76,148.99,577.55,303.98,132.18,85.09,93.98,5,3,8,8,363.96,264.78,718.56,673.23,0,13,5,6,0.00,"1,194.91",380.56,445.06
5949,21,"1,811.73",86.27,93.83,4.47,13/11/2019,11/10/2021,33,14,5,3,5,2,2,0,4,478.86,254.08,473.45,196.99,159.98,0.00,248.37,6,7,3,5,449.16,531.44,270.17,560.96,4,8,5,4,301.67,692.04,467.86,350.16
6598,15,"1,686.71",112.45,84.91,5.66,05/06/2021,11/10/2021,9,14,4,0,1,4,1,3,2,425.00,0.00,461.24,337.82,85.09,105.63,271.93,4,7,2,2,566.87,687.17,160.74,271.93,3,3,4,5,262.17,115.07,423.23,886.24
10771,20,"1,241.41",62.07,94.81,4.74,21/05/2020,11/10/2021,25,14,3,1,2,6,1,3,4,172.97,24.79,166.48,387.14,31.09,153.47,305.47,2,6,6,6,122.48,262.34,453.65,402.94,2,6,5,7,152.98,308.84,346.06,433.53
11653,3,"1,183.00",394.33,0.00,0.00,03/08/2014,11/10/2021,875,14,1,0,0,0,0,0,2,330.00,0.00,0.00,0.00,0.00,0.00,853.00,2,1,0,0,853.00,330.00,0.00,0.00,0,2,1,0,0.00,853.00,330.00,0.00
13164,9,"1,096.04",121.78,21.84,2.43,17/05/2014,11/10/2021,300,14,1,2,2,2,1,1,0,175.99,201.45,249.45,194.95,135.20,139.00,0.00,3,3,3,0,340.45,377.44,378.15,0.00,0,1,4,4,0.00,103.95,506.14,485.95
13230,22,"1,091.74",49.62,87.24,3.97,02/10/2021,11/10/2021,0,14,2,9,2,2,1,1,5,108.98,422.85,94.99,94.99,54.49,55.49,259.95,19,3,0,0,928.27,163.47,0.00,0.00,3,8,11,0,149.48,382.35,559.91,0.00
13784,9,"1,063.44",118.16,34.94,3.88,17/11/2014,11/10/2021,280,14,5,1,0,0,0,3,0,475.96,169.49,0.00,0.00,0.00,417.99,0.00,0,3,5,1,0.00,265.98,574.46,223.00,0,1,3,5,0.00,31.99,294.98,736.47
16357,17,957.44,56.32,79.84,4.70,10/06/2018,11/10/2021,72,14,3,1,1,2,2,2,6,221.97,78.49,39.99,63.98,100.98,109.98,342.05,4,4,6,3,163.06,247.96,367.95,178.47,0,11,3,3,0.00,636.50,203.97,116.97
17041,16,933.34,58.33,57.89,3.62,18/11/2014,11/10/2021,157,14,2,4,4,2,0,2,2,129.64,256.79,248.96,94.19,0.00,117.18,86.58,2,2,6,6,63.99,126.84,392.05,350.46,0,8,6,2,0.00,561.84,257.85,113.65
19700,17,852.86,50.17,74.86,4.40,21/10/2018,11/10/2021,64,14,1,5,5,1,2,0,3,56.99,121.97,282.45,41.99,101.48,0.00,247.98,8,3,4,2,416.95,166.97,147.76,121.18,0,10,6,1,0.00,411.12,360.74,81.00
24186,9,746.34,82.93,45.84,5.09,29/09/2014,11/10/2021,285,14,5,1,1,0,1,0,1,391.88,70.99,86.99,0.00,69.99,0.00,126.49,0,3,3,3,0.00,291.98,284.47,169.89,0,0,2,7,0.00,0.00,216.48,529.86
33517,6,596.20,99.37,20.80,3.47,08/07/2014,11/10/2021,442,14,1,1,1,0,2,1,0,279.65,69.95,70.00,0.00,126.65,49.95,0.00,1,3,1,1,49.95,421.30,70.00,54.95,1,0,5,0,70.00,0.00,526.20,0.00
40424,6,521.16,86.86,23.96,3.99,03/02/2015,11/10/2021,407,14,3,2,0,0,1,0,0,254.18,179.99,0.00,0.00,86.99,0.00,0.00,1,3,1,1,129.00,187.17,50.99,154.00,0,1,2,3,0.00,129.00,204.99,187.17
56560,5,400.46,80.09,18.96,3.79,12/01/2015,11/10/2021,493,14,3,0,0,2,0,0,0,276.98,0.00,0.00,123.48,0.00,0.00,0.00,1,3,1,0,59.99,276.98,63.49,0.00,0,2,1,2,0.00,192.49,59.99,147.98
2355,101,"11,828.92",117.12,292.62,2.90,20/08/2016,10/10/2021,19,15,9,10,14,13,13,19,23,"1,401.73","1,066.95","1,669.70","1,288.03","1,031.93","2,424.92","2,945.66",16,32,37,16,"1,806.01","4,270.93","3,895.10","1,856.88",10,26,42,23,"1,370.73","2,853.30","4,387.62","3,217.27"
